Year,State,StateCode,CountyCode,CountyName,TotalPop,PS-GWPop,PS-SWPop,PS-TOPop,PS-WGWFr,PS-WGWSa,PS-WGWTo,PS-WSWFr,PS-WSWSa,PS-WSWTo,PS-WFrTo,PS-WSaTo,PS-WTotl,PS-DelDO,PS-DelCO,PS-DelIN,PS-DelPT,PS-DelTO,PS-UsLos,PS-PrCap,PS-RecWW,PS-Facil,PS-FacDB,CO-WGWFr,CO-WGWSa,CO-WGWTo,CO-WSWFr,CO-WSWSa,CO-WSWTo,CO-WFrTo,CO-WSaTo,CO-WTotl,CO-PSDel,CO-WDelv,CO-CUsFr,CO-CUsSa,CO-CUTot,CO-RecWW,DO-SSPop,DO-WGWFr,DO-WGWSa,DO-WGWTo,DO-WSWFr,DO-WSWSa,DO-WSWTo,DO-WFrTo,DO-WSaTo,DO-WTotl,DO-SSPCp,DO-PSPop,DO-PSDel,DO-PSPCp,DO-WDelv,DO-CUsFr,DO-CUsSa,DO-CUTot,IN-WGWFr,IN-WGWSa,IN-WGWTo,IN-WSWFr,IN-WSWSa,IN-WSWTo,IN-WFrTo,IN-WSaTo,IN-WTotl,IN-PSDel,IN-WDelv,IN-CUsFr,IN-CUsSa,IN-CUTot,IN-RecWW,IN-Facil,IN-FacDB,PT-WGWFr,PT-WGWSa,PT-WGWTo,PT-WSWFr,PT-WSWSa,PT-WSWTo,PT-WFrTo,PT-WSaTo,PT-WTotl,PT-PSDel,PT-WDelv,PT-CUsFr,PT-CUsSa,PT-CUTot,PT-Power,PT-RecWW,PT-Facil,PT-FacDB,PF-WGWFr,PF-WGWSa,PF-WGWTo,PF-WSWFr,PF-WSWSa,PF-WSWTo,PF-WFrTo,PF-WSaTo,PF-WTotl,PF-PSDel,PF-WDelv,PF-CUsFr,PF-CUsSa,PF-CUTot,PF-Power,PF-RecWW,PF-Facil,PF-FacDB,PG-WGWFr,PG-WGWSa,PG-WGWTo,PG-WSWFr,PG-WSWSa,PG-WSWTo,PG-WFrTo,PG-WSaTo,PG-WTotl,PG-PSDel,PG-WDelv,PG-CUsFr,PG-CUsSa,PG-CUTot,PG-Power,PG-RecWW,PG-Facil,PG-FacDB,PN-WGWFr,PN-WGWSa,PN-WGWTo,PN-WSWFr,PN-WSWSa,PN-WSWTo,PN-WFrTo,PN-WSaTo,PN-WTotl,PN-PSDel,PN-WDelv,PN-CUsFr,PN-CUsSa,PN-CUTot,PN-Power,PN-RecWW,PN-Facil,PN-FacDB,MI-WGWFr,MI-WGWSa,MI-WGWTo,MI-WSWFr,MI-WSWSa,MI-WSWTo,MI-WFrTo,MI-WSaTo,MI-WTotl,MI-CUsFr,MI-CUsSa,MI-CUTot,MI-RecWW,LV-WGWFr,LV-WGWSa,LV-WGWTo,LV-WSWFr,LV-WSWSa,LV-WSWTo,LV-WFrTo,LV-WSaTo,LV-WTotl,LV-CUsFr,LV-CUsSa,LV-CUTot,LS-WGWFr,LS-WGWSa,LS-WGWTo,LS-WSWFr,LS-WSWSa,LS-WSWTo,LS-WFrTo,LS-WSaTo,LS-WTotl,LS-CUsFr,LS-CUsSa,LS-CUTot,LA-WGWFr,LA-WGWSa,LA-WGWTo,LA-WSWFr,LA-WSWSa,LA-WSWTo,LA-WFrTo,LA-WSaTo,LA-WTotl,LA-CUsFr,LA-CUsSa,LA-CUTot,IR-WGWFr,IR-WGWSa,IR-WGWTo,IR-WSWFr,IR-WSWSa,IR-WSWTo,IR-WFrTo,IR-WSaTo,IR-WTotl,IR-CUsFr,IR-CUsSa,IR-CUTot,IR-CLoss,IR-IrSpr,IR-IrMic,IR-IrSur,IR-IrTot,IR-RecWW,HY-InUse,HY-OffFr,HY-OffSa,HY-OffTo,HY-InPow,HY-OfPow,HY-ToPow,HY-InFac,HY-OfFac,HY-ToFac,HY-InFDB,HY-OfFDB,HY-ToFDB,WW-PuRet,WW-PuFac,WW-OtFac,WW-RecWW,WW-ToFac,WW-DBFac,RE-SurAr,RE-Evapo,TO-WGWFr,TO-WGWSa,TO-WGWTo,TO-WSWFr,TO-WSWSa,TO-WSWTo,TO-WFrTo,TO-WSaTo,TO-WTotl,TO-CUsFr,TO-CUsSa,TO-CUTot,TO-RecWW,TO-CLoss
1995,CA,6,53,Monterey,361.8,294.91,32.77,327.68,36.73,0,36.73,3.79,0,3.79,40.52,0,40.52,25.53,17.16,1.45,0,44.14,-3.62,123.66,0,35,35,0.79,0,0.79,0,0,0,0.79,0,0.79,17.16,17.95,4.46,0,4.46,0,34.12,2.3,0,2.3,0.26,0,0.26,2.56,0,2.56,75.03,327.68,25.53,77.91,28.09,7.61,0,7.61,1.09,0,1.09,0.03,25.38,25.41,1.12,25.38,26.5,1.45,27.95,0.74,6.35,7.09,0,136,31,0,0,0,0,635,635,0,635,635,0,635,0,0,0,6342.62,0,1,1,0,0,0,0,635,635,0,635,635,0,635,0,0,0,6342.62,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,2.16,2.28,0,0,0,0.12,2.16,2.28,0.12,0,0.12,0,1.05,0,1.05,1.22,0,1.22,2.27,0,2.27,2.27,0,2.27,0.95,0,0.95,1.2,0,1.2,2.15,0,2.15,2.15,0,2.15,0.1,0,0.1,0.02,0,0.02,0.12,0,0.12,0.12,0,0.12,523.52,0,523.52,61.65,0,61.65,585.17,0,585.17,434.41,0,434.41,0.6,55.77,36.6,208.93,301.3,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,39.58,29,18,0,47,35.07,0,0,565.6,2.16,567.76,66.95,660.38,727.33,632.55,662.54,1295.09,449.61,6.35,455.96,9.08,0.6
1995,CA,6,55,Napa,117.8,8.94,90.43,99.37,2.02,0,2.02,14.24,0,14.24,16.26,0,16.26,10.36,3.28,0.01,0,13.65,2.61,163.63,0,8,8,0,0,0,0.45,0,0.45,0.45,0,0.45,3.28,3.73,0.85,0,0.85,0.15,18.43,1.24,0,1.24,0.14,0,0.14,1.38,0,1.38,74.88,99.37,10.36,104.26,11.74,3.22,0,3.22,1.15,0,1.15,0.04,0.05,0.09,1.19,0.05,1.24,0.01,1.25,0.35,0.01,0.36,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1.2,0.64,0,0.64,1.84,0,1.84,1.85,0,1.85,0,0.16,0,0.16,0.17,0,0.17,0.33,0,0.33,0.34,0,0.34,0.12,0,0.12,0.16,0,0.16,0.28,0,0.28,0.28,0,0.28,0.04,0,0.04,0.01,0,0.01,0.05,0,0.05,0.06,0,0.06,10.81,0,10.81,34.99,0,34.99,45.8,0,45.8,44.74,0,44.74,0.59,4.25,13.13,15.52,32.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.39,9,27,2.82,36,8.95,0,0,16.58,0,16.58,50.67,0.05,50.72,67.25,0.05,67.3,51.35,0.01,51.36,0.15,0.59
1995,CA,6,57,Nevada,86.6,19.79,40.17,59.96,3.81,0,3.81,8.38,0,8.38,12.19,0,12.19,8.52,1.92,0.35,0,10.79,1.4,203.3,0,21,21,0,0,0,0.22,0,0.22,0.22,0,0.22,1.92,2.14,0.5,0,0.5,0,26.64,1.8,0,1.8,0.2,0,0.2,2,0,2,75.08,59.96,8.52,142.09,10.52,2.95,0,2.95,0,0,0,0,0,0,0,0,0,0.35,0.35,0.1,0,0.1,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.07,0,0.07,0.17,0,0.17,0.17,0,0.17,0.04,0,0.04,0.05,0,0.05,0.09,0,0.09,0.09,0,0.09,0.06,0,0.06,0.02,0,0.02,0.08,0,0.08,0.08,0,0.08,3.43,0,3.43,22.74,0,22.74,26.17,0,26.17,23.94,0,23.94,0.22,0.91,0.15,6.84,7.9,0,92.26,2041.39,0,2041.39,9.55,596.88,606.43,2,9,11,2,9,11,9.77,17,10,0,27,7.29,0,0,9.14,0,9.14,31.61,0,31.61,40.75,0,40.75,27.66,0,27.66,0,0.22
1995,CA,6,59,Orange,2614.8,2088.49,522.12,2610.61,357.54,0,357.54,82.41,0,82.41,439.95,0,439.95,285.94,82.92,18.78,0.26,387.9,52.05,168.52,12.73,28,28,2.24,0,2.24,0,0,0,2.24,0,2.24,82.92,85.16,21.58,0,21.58,1.77,4.19,0.28,0,0.28,0.03,0,0.03,0.31,0,0.31,73.99,2610.61,285.94,109.53,286.25,83.75,0,83.75,29.92,0,29.92,0.93,0,0.93,30.85,0,30.85,18.78,49.63,14.39,0,14.39,0,2049,5,0,0,0,0,145.89,145.89,0,145.89,145.89,0.26,146.15,0.26,0,0.26,996.52,0,1,1,0,0,0,0,145.89,145.89,0,145.89,145.89,0.26,146.15,0.26,0,0.26,996.52,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44,5.44,0,0,0,0,5.44,5.44,0,0,0,0,0.28,0,0.28,0.08,0,0.08,0.36,0,0.36,0.36,0,0.36,0.02,0,0.02,0.02,0,0.02,0.04,0,0.04,0.04,0,0.04,0.26,0,0.26,0.06,0,0.06,0.32,0,0.32,0.32,0,0.32,24.99,0,24.99,18.56,0,18.56,43.55,0,43.55,34.43,0,34.43,1.31,3.93,1.26,9.51,14.7,32.81,0,250.87,0,250.87,0,43.24,43.24,0,3,3,0,3,3,291.07,21,1,13.74,22,324.47,0,0,415.25,5.44,420.69,102.01,145.89,247.9,517.26,151.33,668.59,154.77,0,154.77,47.31,1.31
1995,CA,6,61,Placer,203.5,25.18,142.67,167.85,5.7,0,5.7,32.11,0,32.11,37.81,0,37.81,23.76,6.2,0.66,0,30.62,7.19,225.26,0,43,43,0.15,0,0.15,0,0,0,0.15,0,0.15,6.2,6.35,1.61,0,1.61,0,35.65,2.41,0,2.41,0.27,0,0.27,2.68,0,2.68,75.18,167.85,23.76,141.55,26.44,7.84,0,7.84,2.11,0,2.11,0.07,0,0.07,2.18,0,2.18,0.66,2.84,0.82,0,0.82,0,56,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.86,0.55,0,0.55,1.41,0,1.41,1.4,0,1.4,0.38,0,0.38,0.49,0,0.49,0.87,0,0.87,0.87,0,0.87,0.48,0,0.48,0.06,0,0.06,0.54,0,0.54,0.53,0,0.53,38.06,0,38.06,117.94,0,117.94,156,0,156,126.21,0,126.21,4.56,6.49,0.56,43.35,50.4,0,373.7,3379.88,0,3379.88,126.38,2385.14,2511.52,3,12,15,3,12,15,15.47,21,14,0,35,10.11,0,0,49.29,0,49.29,150.94,0,150.94,200.23,0,200.23,137.88,0,137.88,0,4.56
1995,CA,6,63,Plumas,20.5,13.17,3.05,16.22,3.03,0,3.03,1.32,0,1.32,4.35,0,4.35,2.57,0.95,0,0,3.52,0.83,268.19,0,11,11,0,0,0,0,0,0,0,0,0,0.95,0.95,0.25,0,0.25,0,4.28,0.29,0,0.29,0.03,0,0.03,0.32,0,0.32,74.77,16.22,2.57,158.45,2.89,0.75,0,0.75,0.55,3,3.55,0,0,0,0.55,3,3.55,0,3.55,0.16,0.75,0.91,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,2.09,0.17,0,0.17,2.26,0,2.26,0.32,0,0.32,0.12,0,0.12,0.16,0,0.16,0.28,0,0.28,0.28,0,0.28,1.97,0,1.97,0.01,0,0.01,1.98,0,1.98,0.04,0,0.04,15.77,0,15.77,103.86,0,103.86,119.63,0,119.63,109.42,0,109.42,0.99,3.43,0.03,32.64,36.1,0,0,5577.25,0,5577.25,0,3099.2,3099.2,0,9,9,0,9,9,2.42,10,6,0.45,16,1.27,0,0,21.73,3,24.73,105.38,0,105.38,127.11,3,130.11,110.9,0.75,111.65,0,0.99
1995,CA,6,65,Riverside,1370.3,684.44,517.09,1201.53,267.57,0,267.57,86.24,0,86.24,353.81,0,353.81,179.4,39.28,21.44,0,240.12,113.69,294.47,22,25,25,5.27,0,5.27,0,0,0,5.27,0,5.27,39.28,44.55,10.22,0,10.22,1.42,168.77,11.39,0,11.39,1.27,0,1.27,12.66,0,12.66,75.01,1201.53,179.4,149.31,192.06,49.94,0,49.94,0.52,0,0.52,0,0,0,0.52,0,0.52,21.44,21.96,6.37,0,6.37,0,297,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0.1,1.22,0,0,0,1.12,0.1,1.22,1.12,0,1.12,0,18.58,0,18.58,12.69,0,12.69,31.27,0,31.27,25.95,0,25.95,9.79,0,9.79,12.47,0,12.47,22.26,0,22.26,22.26,0,22.26,8.79,0,8.79,0.22,0,0.22,9.01,0,9.01,3.69,0,3.69,80.36,0,80.36,947.28,0,947.28,1027.64,0,1027.64,910.04,0,910.04,74.31,53,19.35,164.25,236.6,29.64,168.34,674.92,0,674.92,18.68,71.43,90.11,1,5,6,1,5,6,110.2,52,175,23.79,227,95.05,0,0,384.81,0.1,384.91,1047.48,0,1047.48,1432.29,0.1,1432.39,1003.64,0,1003.64,53.06,74.31
1995,CA,6,67,Sacramento,1117.7,581.53,533.67,1115.2,145.4,0,145.4,184.28,0,184.28,329.68,0,329.68,244.41,46.28,2.66,0,293.35,36.33,295.62,0,30,30,0,0,0,46.85,0,46.85,46.85,0,46.85,46.28,93.13,12.04,0,12.04,0,2.5,0.17,0,0.17,0.02,0,0.02,0.19,0,0.19,76,1115.2,244.41,219.16,244.6,63.6,0,63.6,23.44,0,23.44,0.07,0.01,0.08,23.51,0.01,23.52,2.66,26.18,7.59,0,7.59,0,388,74,0,0,0,11.67,0,11.67,11.67,0,11.67,0,11.67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67,0,11.67,11.67,0,11.67,0,11.67,0,0,0,0,0,1,1,0.99,0,0.99,0,0,0,0.99,0,0.99,0.66,0,0.66,0,10.16,0,10.16,3.17,0,3.17,13.33,0,13.33,9.21,0,9.21,2.39,0,2.39,3.04,0,3.04,5.43,0,5.43,5.43,0,5.43,7.77,0,7.77,0.13,0,0.13,7.9,0,7.9,3.78,0,3.78,166.39,0,166.39,283.46,0,283.46,449.85,0,449.85,384.78,0,384.78,8.26,20.11,5.43,132.96,158.5,0.09,5273.46,0,0,0,976.27,0,976.27,2,0,2,2,0,2,169.89,12,4,0,16,139.19,0,0,346.55,0,346.55,529.52,0.01,529.53,876.07,0.01,876.08,477.88,0,477.88,0.09,8.26
1995,CA,6,69,San Benito,42.65,33.28,0,33.28,5.17,0,5.17,0,0,0,5.17,0,5.17,4.23,0.37,0.15,0,4.75,0.42,155.35,0,5,5,0,0,0,0,0,0,0,0,0,0.37,0.37,0.1,0,0.1,0,9.37,0.63,0,0.63,0.07,0,0.07,0.7,0,0.7,74.71,33.28,4.23,127.1,4.93,1.28,0,1.28,0.01,0,0.01,0,0,0,0.01,0,0.01,0.15,0.16,0.05,0,0.05,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0.24,0.11,0,0.11,0.35,0,0.35,0.13,0,0.13,0,0.48,0,0.48,0.55,0,0.55,1.03,0,1.03,1.03,0,1.03,0.43,0,0.43,0.54,0,0.54,0.97,0,0.97,0.97,0,0.97,0.05,0,0.05,0.01,0,0.01,0.06,0,0.06,0.06,0,0.06,71.46,0,71.46,8.78,0,8.78,80.24,0,80.24,59.32,0,59.32,0.36,9.16,3.29,29.45,41.9,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,5,2,0,7,2.31,0,0,77.99,0,77.99,9.51,0,9.51,87.5,0,87.5,61.91,0,61.91,0.51,0.36
1995,CA,6,71,San Bernardino,1581.6,1270.33,260.19,1530.52,263.27,0,263.27,49.74,0,49.74,313.01,0,313.01,219.28,45.87,14.3,0.42,279.87,33.14,204.51,0,51,51,0.51,0,0.51,0,0,0,0.51,0,0.51,45.87,46.38,11.93,0,11.93,0,51.08,3.45,0,3.45,0.38,0,0.38,3.83,0,3.83,74.98,1530.52,219.28,143.27,223.11,64.83,0,64.83,23.02,7.08,30.1,0.71,0,0.71,23.73,7.08,30.81,14.3,45.11,11.03,1.77,12.8,0,941,10,3.49,0,3.49,0,0,0,3.49,0,3.49,0.42,3.91,3.91,0,3.91,2793.71,0,4,4,3.49,0,3.49,0,0,0,3.49,0,3.49,0.42,3.91,3.91,0,3.91,2793.71,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,32.84,35.77,0,0,0,2.93,32.84,35.77,2.93,32.84,35.77,0,26.68,0,26.68,17.85,0,17.85,44.53,0,44.53,32.45,0,32.45,13.91,0,13.91,17.7,0,17.7,31.61,0,31.61,31.61,0,31.61,12.77,0,12.77,0.15,0,0.15,12.92,0,12.92,0.84,0,0.84,58.5,0,58.5,127.55,0,127.55,186.05,0,186.05,153.82,0,153.82,1.23,7.83,2.67,33.7,44.2,13.14,6042.2,468.02,0,468.02,450.68,505.1,955.78,1,10,11,1,9,10,113.71,38,90,8.54,128,99.16,0,0,381.85,39.92,421.77,196.23,0,196.23,578.08,39.92,618,280.9,34.61,315.51,13.14,1.23
1995,CA,6,73,San Diego,2669.2,158.02,2475.68,2633.7,27.39,2,29.39,375.28,0,375.28,402.67,2,404.67,233.95,69.24,10.44,0.26,313.89,90.78,153.65,2.25,16,16,0,0,0,0,0,0,0,0,0,69.24,69.24,18.01,0,18.01,0.13,35.5,2.4,0,2.4,0.27,0,0.27,2.67,0,2.67,75.21,2633.7,233.95,88.83,236.62,71.78,0,71.78,12,0,12,0.37,0,0.37,12.37,0,12.37,10.44,22.81,6.62,0,6.62,0,1403,0,0,0,0,0,2390.08,2390.08,0,2390.08,2390.08,0.26,2390.34,0.26,0,0.26,18571.18,0,4,4,0,0,0,0,0,0,0,0,0,0.26,0.26,0.26,0,0.26,3794,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390.08,2390.08,0,2390.08,2390.08,0,2390.08,0,0,0,14777.18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,1.64,1.7,0,1.7,3.34,0,3.34,3.35,0,3.35,1.25,0,1.25,1.6,0,1.6,2.85,0,2.85,2.85,0,2.85,0.39,0,0.39,0.1,0,0.1,0.49,0,0.49,0.5,0,0.5,14.94,0,14.94,340.51,0,340.51,355.45,0,355.45,322.32,0,322.32,29.81,39.27,9.03,35.6,83.9,6.96,0,170.39,0,170.39,0,33.87,33.87,0,3,3,0,3,3,260.17,71,46,1.3,117,250.25,0,0,58.37,2,60.37,718.13,2390.08,3108.21,776.5,2392.08,3168.58,422.34,0,422.34,9.34,29.81
1995,CA,6,75,San Francisco,751.5,0,751.5,751.5,0,0,0,95.06,0,95.06,95.06,0,95.06,45.39,30.39,0.62,0,76.4,18.66,126.49,0,3,3,0,0,0,0,0,0,0,0,0,30.39,30.39,7.9,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,751.5,45.39,60.4,45.39,11.8,0,11.8,6.62,0,6.62,0.21,0,0.21,6.83,0,6.83,0.62,7.45,2.16,0,2.16,0,608,2,0,0,0,0,461,461,0,461,461,0,461,0,0,0,1852.56,0,2,2,0,0,0,0,461,461,0,461,461,0,461,0,0,0,1852.56,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0.01,0,0.01,0.03,0,0.03,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0.01,0,0.01,0.03,0,0.03,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.83,4,1,0,5,88.8,0,0,6.64,0,6.64,95.28,461,556.28,101.92,461,562.92,21.89,0,21.89,0,0
1995,CA,6,77,San Joaquin,524.6,284.23,166.93,451.16,51.05,0,51.05,35.7,0,35.7,86.75,0,86.75,61.32,14.91,5.6,0,81.83,4.92,192.28,0,29,29,0.01,0,0.01,19.5,0,19.5,19.51,0,19.51,14.91,34.42,3.88,0,3.88,0,73.44,4.96,0,4.96,0.55,0,0.55,5.51,0,5.51,75.03,451.16,61.32,135.92,66.83,18.17,0,18.17,13.9,0,13.9,0.43,0,0.43,14.33,0,14.33,5.6,19.93,5.78,0,5.78,0,281,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,2.88,0,0,0,2.88,0,2.88,2.88,0,2.88,0,6.32,0,6.32,7.62,0,7.62,13.94,0,13.94,13.94,0,13.94,5.92,0,5.92,7.53,0,7.53,13.45,0,13.45,13.45,0,13.45,0.4,0,0.4,0.09,0,0.09,0.49,0,0.49,0.49,0,0.49,726.95,0,726.95,946.92,0,946.92,1673.87,0,1673.87,1431.54,0,1431.54,92.62,110.84,44.46,428,583.3,0,578.8,0,0,0,60.24,0,60.24,1,0,1,1,0,1,48.42,18,37,2.85,55,40.63,0,0,806.07,0,806.07,1010.72,0,1010.72,1816.79,0,1816.79,1476.19,0,1476.19,0,92.62
1995,CA,6,79,San Luis Obispo,228.4,129.16,69.55,198.71,24.16,0,24.16,13.59,0,13.59,37.75,0,37.75,27.09,7.17,0.57,0,34.83,2.92,189.98,0,29,29,0,0,0,0,0,0,0,0,0,7.17,7.17,1.86,0,1.86,0,29.69,2,0,2,0.22,0,0.22,2.22,0,2.22,74.77,198.71,27.09,136.33,29.31,8.11,0,8.11,0,0,0,0,0,0,0,0,0,0.57,0.57,0.16,0,0.16,0,48,0,0.07,0,0.07,0.07,2514.8,2514.87,0.14,2514.8,2514.94,0,2514.94,0.29,1.3,1.59,17457.85,0,3,3,0,0,0,0,210,210,0,210,210,0,210,0,0,0,1188.83,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0.07,2304.8,2304.87,0.14,2304.8,2304.94,0,2304.94,0.29,1.3,1.59,16269.02,0,2,2,0,0.18,0.18,0,0,0,0,0.18,0.18,0,0,0,0,1.39,0,1.39,2.94,0,2.94,4.33,0,4.33,1.18,0,1.18,0.47,0,0.47,0.59,0,0.59,1.06,0,1.06,1.06,0,1.06,0.92,0,0.92,2.35,0,2.35,3.27,0,3.27,0.12,0,0.12,126.38,0,126.38,17.55,0,17.55,143.93,0,143.93,107.66,0,107.66,0.09,12.43,8.09,50.88,71.4,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,17.85,24,31,0,55,13.87,0,0,154,0.18,154.18,34.37,2514.8,2549.17,188.37,2514.98,2703.35,119.26,1.3,120.56,4.34,0.09
1995,CA,6,81,San Mateo,689.7,241.07,403.02,644.09,33.77,0,33.77,58.51,0,58.51,92.28,0,92.28,65.5,24.72,5.28,0,95.5,-3.22,143.27,0,26,26,0,0,0,0,0,0,0,0,0,24.72,24.72,6.43,0,6.43,0,45.61,3.08,0,3.08,0.34,0,0.34,3.42,0,3.42,74.98,644.09,65.5,101.69,68.92,17.92,0,17.92,5.29,0,5.29,0.02,0.08,0.1,5.31,0.08,5.39,5.28,10.67,3.07,0.02,3.09,0,865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0.21,0.08,0,0.08,0.29,0,0.29,0.29,0,0.29,0.03,0,0.03,0.04,0,0.04,0.07,0,0.07,0.07,0,0.07,0.18,0,0.18,0.04,0,0.04,0.22,0,0.22,0.22,0,0.22,6.85,0,6.85,3.24,0,3.24,10.09,0,10.09,8.19,0,8.19,0.01,1.03,0.47,4,5.5,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,60.15,15,6,0.07,21,51.21,0,0,49.2,0,49.2,62.19,0.08,62.27,111.39,0.08,111.47,35.9,0.02,35.92,4.61,0.01
1995,CA,6,83,Santa Barbara,391.4,140.47,239.18,379.65,57.24,0,57.24,19.42,0,19.42,76.66,0,76.66,58.09,13.07,2.17,0,73.33,3.33,201.92,0.89,18,18,0,0,0,0,0,0,0,0,0,13.07,13.07,3.4,0,3.4,0.34,11.75,0.79,0,0.79,0.09,0,0.09,0.88,0,0.88,74.89,379.65,58.09,153.01,58.97,16.4,0,16.4,0.25,0,0.25,0.01,0,0.01,0.26,0,0.26,2.17,2.43,0.71,0,0.71,0,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,3.52,0.01,0,0.01,0.01,3.52,3.53,0.02,0,0.02,0,0.82,0,0.82,0.79,0,0.79,1.61,0,1.61,1.61,0,1.61,0.57,0,0.57,0.73,0,0.73,1.3,0,1.3,1.3,0,1.3,0.25,0,0.25,0.06,0,0.06,0.31,0,0.31,0.31,0,0.31,197.34,0,197.34,45.45,0,45.45,242.79,0,242.79,186.94,0,186.94,0.25,23.86,11.95,75.19,111,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,29.58,36,7,2.65,43,24.1,0,0,256.44,3.52,259.96,65.77,0,65.77,322.21,3.52,325.73,209.08,0,209.08,16.81,0.25
